FILENAME	CLIENT  OPERATOR	SENDER	RECIPIENT	STATUS DESCRIPTION	RECEIVED DATE	RECEIVED TIME	FILE TYPE	FILE SIZE  (BYTES)	TOTAL RECORD COUNT	REJECTED RECORD COUNT	MERGED RECORD COUNT	PARKED RECORD COUNT	FINAL RECORD COUNT	ORIGINAL CHARGE (TAP CURRENCY)	ORIGINAL CHARGE  (LOCAL CURRENCY)	ORIGINAL REJECTED CHARGE  (TAP CURRENCY)	ORIGINAL REJECTED CHARGE  (LOCAL CURRENCY)	CALCULATED CHARGE  (TAP CURRENCY)	CALCULATED CHARGE  (LOCAL CURRENCY)	MERGED CHARGES (TAP CURRENCY)	MERGED CHARGES  (LOCAL CURRENCY)	FINAL CHARGE  (TAP CURRENCY)	FINAL CHARGE  (LOCAL CURRENCY)	TAX  (TAP CURRENCY)	TAX  (LOCAL CURRENCY)	TAX REJECT  (TAP CURRENCY)	TAX REJECT  (LOCAL CURRENCY)	FINAL PROCESSED DATE	FINAL PROCESSED TIME	ERROR DESCRIPTION	TAP/RAP FILENAME	FILE  CURRENCY	LOCAL  CURRENCY	FIRST CALL DATE	FIRST CALL TIME	LAST CALL DATE	LAST CALL TIME
CDUSASGUSAUD55215	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7242674	25000	0	0	0	25000	695.54402	695.54402	0	0	0	0	0	0	695.55825	695.55825	0	0	0	0	31-Mar-17	6:45:19	-	-	USD	USD	30-Mar-17	12:53:14	31-Mar-17	0:51:59
CDUSASGUSAUD55222	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7233168	25000	0	0	0	25000	"1,090.13"	"1,090.13"	0	0	0	0	0	0	"1,090.15"	"1,090.15"	0	0	0	0	31-Mar-17	6:45:19	-	-	USD	USD	30-Mar-17	12:57:30	31-Mar-17	0:48:33
CDUSASGUSAUD55221	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7232538	25000	0	0	0	25000	"1,000.10"	"1,000.10"	0	0	0	0	0	0	"1,000.11"	"1,000.11"	0	0	0	0	31-Mar-17	6:45:27	-	-	USD	USD	30-Mar-17	12:59:59	31-Mar-17	0:53:18
CDUSASGUSAUD55217	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7250255	25000	0	0	0	25000	"1,082.98"	"1,082.98"	0	0	0	0	0	0	"1,082.99"	"1,082.99"	0	0	0	0	31-Mar-17	6:45:42	-	-	USD	USD	30-Mar-17	12:54:31	31-Mar-17	0:52:23
CDUSASGUSAUD55213	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7241538	25000	0	0	0	25000	"1,151.75"	"1,151.75"	0	0	0	0	0	0	"1,151.77"	"1,151.77"	0	0	0	0	31-Mar-17	6:45:42	-	-	USD	USD	30-Mar-17	12:52:48	31-Mar-17	0:53:44
CDUSASGUSAUD55219	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7242637	25000	0	0	0	25000	720.75938	720.75938	0	0	0	0	0	0	720.7737	720.7737	0	0	0	0	31-Mar-17	6:45:36	-	-	USD	USD	30-Mar-17	12:53:16	31-Mar-17	0:54:06
CDUSASGUSAUD55211	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7239588	25000	0	0	0	25000	"1,103.21"	"1,103.21"	0	0	0	0	0	0	"1,103.22"	"1,103.22"	0	0	0	0	31-Mar-17	6:45:54	-	-	USD	USD	30-Mar-17	12:57:48	31-Mar-17	0:50:33
CDUSASGUSAUD55214	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7243860	25000	0	0	0	25000	"1,082.35"	"1,082.35"	0	0	0	0	0	0	"1,082.37"	"1,082.37"	0	0	0	0	31-Mar-17	6:48:04	-	-	USD	USD	30-Mar-17	12:58:54	31-Mar-17	0:52:52
CDUSASGUSAUD55210	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7242902	25000	0	0	0	25000	987.70722	987.70722	0	0	0	0	0	0	987.72158	987.72158	0	0	0	0	31-Mar-17	6:48:04	-	-	USD	USD	30-Mar-17	12:53:52	31-Mar-17	0:55:23
CDUSASGUSAUD55226	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7238165	24999	0	0	0	24999	801.70588	801.70588	0	0	0	0	0	0	801.72026	801.72026	0	0	0	0	31-Mar-17	6:47:39	-	-	USD	USD	30-Mar-17	12:58:15	31-Mar-17	0:46:12
CDUSASGUSAUD55212	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7234847	24999	0	0	0	24999	891.76242	891.76242	0	0	0	0	0	0	891.77645	891.77645	0	0	0	0	31-Mar-17	6:48:06	-	-	USD	USD	30-Mar-17	12:57:26	31-Mar-17	0:53:45
CDUSASGUSAUD55218	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7238774	25000	0	0	0	25000	"1,147.77"	"1,147.77"	0	0	0	0	0	0	"1,147.78"	"1,147.78"	0	0	0	0	31-Mar-17	6:48:03	-	-	USD	USD	30-Mar-17	12:54:31	31-Mar-17	0:54:37
CDUSASGUSAUD55223	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7236610	25000	0	0	0	25000	915.13513	915.13513	0	0	0	0	0	0	915.14936	915.14936	0	0	0	0	31-Mar-17	6:48:05	-	-	USD	USD	30-Mar-17	12:55:34	31-Mar-17	0:51:09
CDUSASGUSAUD55216	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7235053	25000	0	0	0	25000	"1,202.90"	"1,202.90"	0	0	0	0	0	0	"1,202.92"	"1,202.92"	0	0	0	0	31-Mar-17	6:48:06	-	-	USD	USD	30-Mar-17	12:53:19	31-Mar-17	0:50:48
CDUSASGUSAUD55220	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7236425	25000	0	0	0	25000	861.82491	861.82491	0	0	0	0	0	0	861.8387	861.8387	0	0	0	0	31-Mar-17	6:48:11	-	-	USD	USD	30-Mar-17	12:55:50	31-Mar-17	0:51:34
CDUSASGUSAUD55231	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:13	TI	7238826	25000	0	0	0	25000	913.64073	913.64073	0	0	0	0	0	0	913.65489	913.65489	0	0	0	0	31-Mar-17	6:47:29	-	-	USD	USD	30-Mar-17	12:54:29	31-Mar-17	0:53:52
CDUSASGUSAUD55207	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	2:12:02	TI	7222677	24999	0	0	0	24999	783.7838	783.7838	0	0	0	0	0	0	783.79728	783.79728	0	0	0	0	31-Mar-17	2:14:17	-	-	USD	USD	30-Mar-17	6:59:26	30-Mar-17	18:52:47
CDUSASGUSAUD55204	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	2:12:02	TI	7222910	24999	0	0	0	24999	758.23386	758.23386	0	0	0	0	0	0	758.24749	758.24749	0	0	0	0	31-Mar-17	2:14:21	-	-	USD	USD	30-Mar-17	6:59:13	30-Mar-17	18:54:57
CDUSASGUSAUD55191	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7228017	25000	0	0	0	25000	833.04012	833.04012	0	0	0	0	0	0	833.05411	833.05411	0	0	0	0	31-Mar-17	1:44:09	-	-	USD	USD	30-Mar-17	6:58:18	30-Mar-17	18:52:47
CDUSASGUSAUD55193	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7238641	25000	0	0	0	25000	669.32953	669.32953	0	0	0	0	0	0	669.3426	669.3426	0	0	0	0	31-Mar-17	1:44:12	-	-	USD	USD	30-Mar-17	6:59:28	30-Mar-17	18:53:38
CDUSASGUSAUD55190	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7245795	25000	0	0	0	25000	528.30095	528.30095	0	0	0	0	0	0	528.31438	528.31438	0	0	0	0	31-Mar-17	1:44:18	-	-	USD	USD	30-Mar-17	6:58:51	30-Mar-17	18:53:15
CDUSASGUSAUD55192	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7241776	25000	0	0	0	25000	533.19318	533.19318	0	0	0	0	0	0	533.20715	533.20715	0	0	0	0	31-Mar-17	1:44:18	-	-	USD	USD	30-Mar-17	6:54:50	30-Mar-17	18:53:22
CDUSASGUSAUD55201	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7244936	25000	0	0	0	25000	696.31447	696.31447	0	0	0	0	0	0	696.32839	696.32839	0	0	0	0	31-Mar-17	1:43:49	-	-	USD	USD	30-Mar-17	6:53:50	30-Mar-17	18:54:58
CDUSASGUSAUD55202	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7243472	25000	0	0	0	25000	635.89432	635.89432	0	0	0	0	0	0	635.90801	635.90801	0	0	0	0	31-Mar-17	1:43:54	-	-	USD	USD	30-Mar-17	6:53:55	30-Mar-17	18:55:05
CDUSASGUSAUD55200	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:09	TI	7236891	25000	0	0	0	25000	688.92251	688.92251	0	0	0	0	0	0	688.9358	688.9358	0	0	0	0	31-Mar-17	1:43:53	-	-	USD	USD	30-Mar-17	7:00:03	30-Mar-17	18:53:20
CDUSASGUSAUD55196	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7252408	25000	0	0	0	25000	509.2154	509.2154	0	0	0	0	0	0	509.22925	509.22925	0	0	0	0	31-Mar-17	1:44:09	-	-	USD	USD	30-Mar-17	6:54:00	30-Mar-17	18:54:25
CDUSASGUSAUD55199	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7233002	25000	0	0	0	25000	656.92266	656.92266	0	0	0	0	0	0	656.93653	656.93653	0	0	0	0	31-Mar-17	1:44:00	-	-	USD	USD	30-Mar-17	7:01:14	30-Mar-17	18:53:00
CDUSASGUSAUD55197	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7247415	25000	0	0	0	25000	751.36523	751.36523	0	0	0	0	0	0	751.37931	751.37931	0	0	0	0	31-Mar-17	1:44:08	-	-	USD	USD	30-Mar-17	6:55:59	30-Mar-17	18:52:45
CDUSASGUSAUD55198	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7244029	25000	0	0	0	25000	651.83249	651.83249	0	0	0	0	0	0	651.84581	651.84581	0	0	0	0	31-Mar-17	1:45:13	-	-	USD	USD	30-Mar-17	6:56:04	30-Mar-17	18:53:17
CDUSASGUSAUD55195	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7238782	25000	0	0	0	25000	573.10493	573.10493	0	0	0	0	0	0	573.11831	573.11831	0	0	0	0	31-Mar-17	1:45:21	-	-	USD	USD	30-Mar-17	7:02:37	30-Mar-17	18:53:45
CDUSASGUSAUD55194	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7249553	25000	0	0	0	25000	724.573	724.573	0	0	0	0	0	0	724.5868	724.5868	0	0	0	0	31-Mar-17	1:45:20	-	-	USD	USD	30-Mar-17	6:59:47	30-Mar-17	18:53:50
CDUSASGUSAUD55203	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7226355	25000	0	0	0	25000	788.57631	788.57631	0	0	0	0	0	0	788.59025	788.59025	0	0	0	0	31-Mar-17	1:45:49	-	-	USD	USD	30-Mar-17	6:55:19	30-Mar-17	18:53:13
CDUSASGUSAUD55206	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7237615	25000	0	0	0	25000	874.31266	874.31266	0	0	0	0	0	0	874.32632	874.32632	0	0	0	0	31-Mar-17	1:45:58	-	-	USD	USD	30-Mar-17	6:55:38	30-Mar-17	18:53:29
CDUSASGUSAUD55205	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:42:10	TI	7205212	25000	0	0	0	25000	864.47636	864.47636	0	0	0	0	0	0	864.4897	864.4897	0	0	0	0	31-Mar-17	1:46:00	-	-	USD	USD	30-Mar-17	7:01:28	30-Mar-17	18:50:11
CDUSASGUSAUD55264	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:03	TI	7238190	25000	0	0	0	25000	811.0366	811.0366	0	0	0	0	0	0	811.04963	811.04963	0	0	0	0	31-Mar-17	19:14:54	-	-	USD	USD	31-Mar-17	0:58:08	31-Mar-17	12:54:08
CDUSASGUSAUD55259	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:03	TI	7246567	25000	0	0	0	25000	793.14386	793.14386	0	0	0	0	0	0	793.15719	793.15719	0	0	0	0	31-Mar-17	19:15:03	-	-	USD	USD	31-Mar-17	0:55:03	31-Mar-17	12:54:28
CDUSASGUSAUD55258	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:03	TI	7258647	25000	0	0	0	25000	819.68475	819.68475	0	0	0	0	0	0	819.69894	819.69894	0	0	0	0	31-Mar-17	19:15:09	-	-	USD	USD	31-Mar-17	0:59:23	31-Mar-17	12:52:55
CDUSASGUSAUD55262	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7240600	25000	0	0	0	25000	601.26416	601.26416	0	0	0	0	0	0	601.2778	601.2778	0	0	0	0	31-Mar-17	19:15:06	-	-	USD	USD	31-Mar-17	1:05:25	31-Mar-17	12:53:33
CDUSASGUSAUD55263	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7251802	25000	0	0	0	25000	693.96396	693.96396	0	0	0	0	0	0	693.97818	693.97818	0	0	0	0	31-Mar-17	19:15:07	-	-	USD	USD	31-Mar-17	0:56:19	31-Mar-17	12:54:27
CDUSASGUSAUD55261	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7250142	25000	0	0	0	25000	575.10341	575.10341	0	0	0	0	0	0	575.11782	575.11782	0	0	0	0	31-Mar-17	19:15:03	-	-	USD	USD	31-Mar-17	0:58:52	31-Mar-17	12:55:21
CDUSASGUSAUD55260	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7244131	25000	0	0	0	25000	615.96261	615.96261	0	0	0	0	0	0	615.97619	615.97619	0	0	0	0	31-Mar-17	19:15:08	-	-	USD	USD	31-Mar-17	1:04:00	31-Mar-17	12:54:03
CDUSASGUSAUD55265	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7242879	25000	0	0	0	25000	713.22087	713.22087	0	0	0	0	0	0	713.23465	713.23465	0	0	0	0	31-Mar-17	19:15:03	-	-	USD	USD	31-Mar-17	1:00:50	31-Mar-17	12:53:44
CDUSASGUSAUD55257	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7245910	25000	0	0	0	25000	768.48902	768.48902	0	0	0	0	0	0	768.50278	768.50278	0	0	0	0	31-Mar-17	19:15:07	-	-	USD	USD	31-Mar-17	0:57:02	31-Mar-17	12:54:22
CDUSASGUSAUD55267	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7240461	25000	0	0	0	25000	713.83886	713.83886	0	0	0	0	0	0	713.85218	713.85218	0	0	0	0	31-Mar-17	19:14:43	-	-	USD	USD	31-Mar-17	0:55:16	31-Mar-17	12:53:56
CDUSASGUSAUD55268	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:04	TI	7248242	25000	0	0	0	25000	588.06775	588.06775	0	0	0	0	0	0	588.08106	588.08106	0	0	0	0	31-Mar-17	19:16:54	-	-	USD	USD	31-Mar-17	0:59:31	31-Mar-17	12:54:50
CDUSASGUSAUD55266	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:05	TI	7240917	25000	0	0	0	25000	662.68014	662.68014	0	0	0	0	0	0	662.69413	662.69413	0	0	0	0	31-Mar-17	19:17:14	-	-	USD	USD	31-Mar-17	1:15:45	31-Mar-17	12:56:11
CDUSASGUSAUD55273	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:05	TI	7247520	25000	0	0	0	25000	567.45427	567.45427	0	0	0	0	0	0	567.46714	567.46714	0	0	0	0	31-Mar-17	19:17:06	-	-	USD	USD	31-Mar-17	0:58:31	31-Mar-17	12:55:01
CDUSASGUSAUD55272	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:05	TI	7245433	25000	0	0	0	25000	581.05195	581.05195	0	0	0	0	0	0	581.06547	581.06547	0	0	0	0	31-Mar-17	19:17:10	-	-	USD	USD	31-Mar-17	0:55:44	31-Mar-17	12:54:19
CDUSASGUSAUD55271	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:06	TI	7257024	25000	0	0	0	25000	731.60071	731.60071	0	0	0	0	0	0	731.61488	731.61488	0	0	0	0	31-Mar-17	19:17:13	-	-	USD	USD	31-Mar-17	1:06:16	31-Mar-17	12:54:17
CDUSASGUSAUD55269	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:06	TI	7233594	25000	0	0	0	25000	712.26315	712.26315	0	0	0	0	0	0	712.27694	712.27694	0	0	0	0	31-Mar-17	19:17:14	-	-	USD	USD	31-Mar-17	0:52:45	31-Mar-17	12:53:22
CDUSASGUSAUD55270	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:12:06	TI	7250652	25000	0	0	0	25000	438.77057	438.77057	0	0	0	0	0	0	438.78358	438.78358	0	0	0	0	31-Mar-17	19:17:19	-	-	USD	USD	31-Mar-17	0:58:48	31-Mar-17	12:53:22
CDUSASGUSAUD55238	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:47:02	TI	7248709	25000	0	0	0	25000	880.15615	880.15615	0	0	0	0	0	0	880.17132	880.17132	0	0	0	0	31-Mar-17	12:50:21	-	-	USD	USD	30-Mar-17	18:53:31	31-Mar-17	6:54:33
CDUSASGUSAUD55277	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:01	TI	7248369	25000	0	0	0	25000	615.30491	615.30491	0	0	0	0	0	0	615.31875	615.31875	0	0	0	0	31-Mar-17	19:39:48	-	-	USD	USD	31-Mar-17	0:57:56	31-Mar-17	12:53:42
CDUSASGUSAUD55276	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:01	TI	7244222	25000	0	0	0	25000	709.21919	709.21919	0	0	0	0	0	0	709.23364	709.23364	0	0	0	0	31-Mar-17	19:39:52	-	-	USD	USD	31-Mar-17	1:00:23	31-Mar-17	12:53:27
CDUSASGUSAUD55275	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:01	TI	7242567	25000	0	0	0	25000	564.51945	564.51945	0	0	0	0	0	0	564.53304	564.53304	0	0	0	0	31-Mar-17	19:40:09	-	-	USD	USD	31-Mar-17	1:16:22	31-Mar-17	12:52:56
CDUSASGUSAUD55274	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:01	TI	7244362	25000	0	0	0	25000	604.23611	604.23611	0	0	0	0	0	0	604.25013	604.25013	0	0	0	0	31-Mar-17	19:40:10	-	-	USD	USD	31-Mar-17	0:53:31	31-Mar-17	12:56:28
CDUSASGUSAUD55278	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:02	TI	7235624	25000	0	0	0	25000	684.15269	684.15269	0	0	0	0	0	0	684.16664	684.16664	0	0	0	0	31-Mar-17	19:40:38	-	-	USD	USD	31-Mar-17	0:57:02	31-Mar-17	12:52:43
CDUSASGUSAUD55281	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:02	TI	7238861	25000	0	0	0	25000	779.21524	779.21524	0	0	0	0	0	0	779.22887	779.22887	0	0	0	0	31-Mar-17	19:41:03	-	-	USD	USD	31-Mar-17	0:55:15	31-Mar-17	12:54:33
CDUSASGUSAUD55280	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:02	TI	7213438	25000	0	0	0	25000	810.32406	810.32406	0	0	0	0	0	0	810.33803	810.33803	0	0	0	0	31-Mar-17	19:41:05	-	-	USD	USD	31-Mar-17	0:59:36	31-Mar-17	12:53:28
CDUSASGUSAUD55279	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	19:37:02	TI	7228274	25000	0	0	0	25000	763.79261	763.79261	0	0	0	0	0	0	763.80667	763.80667	0	0	0	0	31-Mar-17	19:41:03	-	-	USD	USD	31-Mar-17	0:57:43	31-Mar-17	12:53:49
CDUSASGUSAUD55170	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7234784	25000	0	0	0	25000	989.55969	989.55969	0	0	0	0	0	0	989.57343	989.57343	0	0	0	0	31-Mar-17	0:49:11	-	-	USD	USD	30-Mar-17	6:56:32	30-Mar-17	18:53:56
CDUSASGUSAUD55174	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7236426	25000	0	0	0	25000	739.72925	739.72925	0	0	0	0	0	0	739.74296	739.74296	0	0	0	0	31-Mar-17	0:49:07	-	-	USD	USD	30-Mar-17	6:53:57	30-Mar-17	18:52:23
CDUSASGUSAUD55167	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7244268	25000	0	0	0	25000	873.93775	873.93775	0	0	0	0	0	0	873.9513	873.9513	0	0	0	0	31-Mar-17	0:49:03	-	-	USD	USD	30-Mar-17	6:57:25	30-Mar-17	18:52:26
CDUSASGUSAUD55172	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7247261	25000	0	0	0	25000	713.52433	713.52433	0	0	0	0	0	0	713.53801	713.53801	0	0	0	0	31-Mar-17	0:49:05	-	-	USD	USD	30-Mar-17	7:03:00	30-Mar-17	18:53:47
CDUSASGUSAUD55161	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7228841	25000	0	0	0	25000	545.52485	545.52485	0	0	0	0	0	0	545.53802	545.53802	0	0	0	0	31-Mar-17	0:49:11	-	-	USD	USD	30-Mar-17	1:01:22	30-Mar-17	18:49:31
CDUSASGUSAUD55168	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7237856	25000	0	0	0	25000	545.34998	545.34998	0	0	0	0	0	0	545.36389	545.36389	0	0	0	0	31-Mar-17	0:49:00	-	-	USD	USD	30-Mar-17	6:54:12	30-Mar-17	18:53:45
CDUSASGUSAUD55169	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7240125	25000	0	0	0	25000	786.35654	786.35654	0	0	0	0	0	0	786.37033	786.37033	0	0	0	0	31-Mar-17	0:49:06	-	-	USD	USD	30-Mar-17	6:57:25	30-Mar-17	18:55:49
CDUSASGUSAUD55162	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7242073	25000	0	0	0	25000	865.18994	865.18994	0	0	0	0	0	0	865.20308	865.20308	0	0	0	0	31-Mar-17	0:49:12	-	-	USD	USD	30-Mar-17	6:55:48	30-Mar-17	18:55:18
CDUSASGUSAUD55171	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7238905	24999	0	0	0	24999	895.09044	895.09044	0	0	0	0	0	0	895.10294	895.10294	0	0	0	0	31-Mar-17	0:49:06	-	-	USD	USD	30-Mar-17	6:53:55	30-Mar-17	18:53:22
CDUSASGUSAUD55163	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	7244666	24999	0	0	0	24999	983.09283	983.09283	0	0	0	0	0	0	983.10637	983.10637	0	0	0	0	31-Mar-17	0:49:12	-	-	USD	USD	30-Mar-17	7:01:32	30-Mar-17	18:53:23
CDUSA6GUSAUD00863	USAUD	USA6G	USAUD	File Pushed Successfully	31-Mar-17	0:47:02	TI	11836213	42594	0	0	0	42594	"2,262.24"	"2,262.24"	0	0	0	0	0	0	"2,262.24"	"2,262.24"	0	0	0	0	31-Mar-17	0:51:08	-	-	USD	USD	28-Mar-17	3:15:55	30-Mar-17	0:00:38
CDUSASGUSAUD55247	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7253935	25000	0	0	0	25000	886.96105	886.96105	0	0	0	0	0	0	886.97581	886.97581	0	0	0	0	31-Mar-17	18:45:29	-	-	USD	USD	31-Mar-17	0:55:11	31-Mar-17	12:52:06
CDUSASGUSAUD55246	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7238713	25000	0	0	0	25000	679.50103	679.50103	0	0	0	0	0	0	679.51521	679.51521	0	0	0	0	31-Mar-17	18:45:24	-	-	USD	USD	31-Mar-17	1:05:56	31-Mar-17	12:54:42
CDUSASGUSAUD55255	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7242065	25000	0	0	0	25000	477.92696	477.92696	0	0	0	0	0	0	477.94146	477.94146	0	0	0	0	31-Mar-17	18:44:58	-	-	USD	USD	31-Mar-17	1:01:37	31-Mar-17	12:54:00
CDUSASGUSAUD55256	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7246828	25000	0	0	0	25000	903.3913	903.3913	0	0	0	0	0	0	903.4054	903.4054	0	0	0	0	31-Mar-17	18:45:08	-	-	USD	USD	31-Mar-17	0:53:44	31-Mar-17	12:53:04
CDUSASGUSAUD55254	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7247968	25000	0	0	0	25000	699.85001	699.85001	0	0	0	0	0	0	699.86312	699.86312	0	0	0	0	31-Mar-17	18:45:17	-	-	USD	USD	31-Mar-17	0:53:57	31-Mar-17	12:52:59
CDUSASGUSAUD55251	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7240405	25000	0	0	0	25000	502.83299	502.83299	0	0	0	0	0	0	502.84622	502.84622	0	0	0	0	31-Mar-17	18:45:14	-	-	USD	USD	31-Mar-17	0:55:22	31-Mar-17	12:53:25
CDUSASGUSAUD55253	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7246881	25000	0	0	0	25000	864.54618	864.54618	0	0	0	0	0	0	864.55936	864.55936	0	0	0	0	31-Mar-17	18:45:19	-	-	USD	USD	31-Mar-17	0:56:18	31-Mar-17	12:52:32
CDUSASGUSAUD55252	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:07	TI	7248839	25000	0	0	0	25000	865.41139	865.41139	0	0	0	0	0	0	865.42565	865.42565	0	0	0	0	31-Mar-17	18:45:12	-	-	USD	USD	31-Mar-17	0:53:58	31-Mar-17	12:53:16
CDUSASGUSAUD55250	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:08	TI	7251296	25000	0	0	0	25000	881.80324	881.80324	0	0	0	0	0	0	881.81666	881.81666	0	0	0	0	31-Mar-17	18:45:19	-	-	USD	USD	31-Mar-17	0:51:26	31-Mar-17	12:51:41
CDUSASGUSAUD55249	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	18:42:08	TI	7236139	25000	0	0	0	25000	564.21498	564.21498	0	0	0	0	0	0	564.22817	564.22817	0	0	0	0	31-Mar-17	18:45:31	-	-	USD	USD	31-Mar-17	0:56:48	31-Mar-17	12:52:31
