Document type - Key	G/L Accounts - Key (Not Compounded)	Amount	Company code - Key	Cal. year / month - Key	Document Date - Key	Document Header Text - Key	Asset - Key	Item - Key
Y4	5410101	-7.75	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	6
Y4	5410101	-0.06	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	9
Y4	5410101	-20.97	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	12
Y4	5410101	-92.04	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	15
Y4	5410101	-25.5	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	18
Y4	5410101	-0.4	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	23
Y4	5410101	-702.16	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	26
Y4	5410101	-6.5	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	31
Y4	5410101	-0.32	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	36
Y4	5410101	-0.95	0397	07/2017	08/01/2017	GLOUTY420170801010202	0397/#	39
Y4	5410101	-4050.37	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	3
Y4	5410101	-12.8	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	6
Y4	5410101	-8.4	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	9
Y4	5410101	-96.35	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	12
Y4	5410101	-0.56	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	15
Y4	5410101	-3.6	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	18
Y4	5410101	-18.35	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	21
Y4	5410101	-785.1	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	24
Y4	5410101	-0.58	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	31
Y4	5410101	-0.48	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	34
Y4	5410101	-0.5	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	37
Y4	5410101	-0.65	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	40
Y4	5410101	-0.05	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	43
Y4	5410101	-0.36	0398	07/2017	08/01/2017	GLOUTY420170801010202	0398/#	46
Y4	5410101	-12454.5	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	3
Y4	5410101	-60.25	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	6
Y4	5410101	-40.82	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	9
Y4	5410101	-2.6	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	12
Y4	5410101	-479.52	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	15
Y4	5410101	-7.89	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	18
Y4	5410101	-0.6	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	21
Y4	5410101	-543.2	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	24
Y4	5410101	-0.02	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	31
Y4	5410101	-3.13	0405	07/2017	08/01/2017	GLOUTY420170801010202	0405/#	36
Y4	5410101	-0.67	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	3
Y4	5410101	-217.25	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	6
Y4	5410101	-0.03	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	9
Y4	5410101	-26.76	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	12
Y4	5410101	-25.24	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	15
Y4	5410101	-8.76	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	18
Y4	5410101	-33.78	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	21
Y4	5410101	-1.35	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	24
Y4	5410101	-190.46	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	27
Y4	5410101	-0.4	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	32
Y4	5410101	-1.44	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	35
Y4	5410101	-13.93	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	38
Y4	5410101	-0.05	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	41
Y4	5410101	-0.06	0411	07/2017	08/01/2017	GLOUTY420170801010202	0411/#	44
Y4	5410101	-32869.4	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	3
Y4	5410101	-39.25	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	6
Y4	5410101	-1.98	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	9
Y4	5410101	-71.32	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	12
Y4	5410101	-74.84	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	15
Y4	5410101	-20.28	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	18
Y4	5410101	-324.18	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	21
Y4	5410101	-0.85	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	24
Y4	5410101	-0.95	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	27
Y4	5410101	-409.06	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	30
Y4	5410101	-0.1	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	35
Y4	5410101	-16.42	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	38
Y4	5410101	-0.18	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	41
Y4	5410101	-0.51	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	44
Y4	5410101	-1.98	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	47
Y4	5410101	-47.12	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	50
Y4	5410101	-36.77	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	53
Y4	5410101	-0.54	0416	07/2017	08/01/2017	GLOUTY420170801010202	0416/#	56
Y4	5410101	-17425.89	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	3
Y4	5410101	-21.21	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	6
Y4	5410101	-26.7	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	10
Y4	5410101	-3.42	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	13
Y4	5410101	-10.38	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	16
Y4	5410101	-1.64	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	19
Y4	5410101	-10.44	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	22
Y4	5410101	-0.27	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	25
Y4	5410101	-0.5	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	28
Y4	5410101	-1064.47	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	31
Y4	5410101	-0.2	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	36
Y4	5410101	-28.64	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	41
Y4	5410101	-361.26	0424	07/2017	08/01/2017	GLOUTY420170801010202	0424/#	44
Y4	5410101	-8963.58	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	3
Y4	5410101	-2.2	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	6
Y4	5410101	-10.65	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	10
Y4	5410101	-7.05	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	13
Y4	5410101	-0.08	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	16
Y4	5410101	-0.12	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	19
Y4	5410101	-11.96	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	22
Y4	5410101	-0.09	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	25
Y4	5410101	-814.87	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	28
Y4	5410101	-4.1	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	33
Y4	5410101	-0.48	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	36
Y4	5410101	-2.86	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	39
Y4	5410101	-4	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	42
Y4	5410101	-162.65	0425	07/2017	08/01/2017	GLOUTY420170801010202	0425/#	45
Y4	5410101	-711.54	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	3
Y4	5410101	-19	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	6
Y4	5410101	-0.06	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	9
Y4	5410101	-3.6	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	12
Y4	5410101	-1.76	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	15
Y4	5410101	-0.04	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	19
Y4	5410101	-0.03	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	22
Y4	5410101	-0.3	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	25
Y4	5410101	-4.75	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	28
Y4	5410101	-1040.33	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	31
Y4	5410101	-0.3	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	36
Y4	5410101	-4.05	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	39
Y4	5410101	-5.04	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	42
Y4	5410101	-12.08	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	45
Y4	5410101	-0.08	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	48
Y4	5410101	-5.2	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	51
Y4	5410101	-15.22	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	54
Y4	5410101	-0.1	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	57
Y4	5410101	-0.9	0434	07/2017	08/01/2017	GLOUTY420170801010202	0434/#	60
Y4	5410101	-328.03	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	3
Y4	5410101	-13.65	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	6
Y4	5410101	-0.63	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	9
Y4	5410101	-68.19	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	12
Y4	5410101	-0.08	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	15
Y4	5410101	-0.28	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	18
Y4	5410101	-2.35	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	23
Y4	5410101	-608.41	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	26
Y4	5410101	-5.7	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	31
Y4	5410101	-1.2	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	34
Y4	5410101	-14.04	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	37
Y4	5410101	-99.42	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	40
Y4	5410101	-1.02	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	43
Y4	5410101	-5.6	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	46
Y4	5410101	-0.8	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	49
Y4	5410101	-12.3	0438	07/2017	08/01/2017	GLOUTY420170801010202	0438/#	52
Y4	5410101	-10697.84	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	3
Y4	5410101	-11.06	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	6
Y4	5410101	-14.65	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	10
Y4	5410101	-0.51	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	13
Y4	5410101	-7.83	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	16
Y4	5410101	-1.24	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	19
Y4	5410101	-0.06	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	22
Y4	5410101	-1.83	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	25
Y4	5410101	-1.4	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	28
Y4	5410101	-1.8	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	31
Y4	5410101	-2059.92	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	34
Y4	5410101	-1.28	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	41
Y4	5410101	-1.2	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	44
Y4	5410101	-180.1	0444	07/2017	08/01/2017	GLOUTY420170801010202	0444/#	47
Y4	5410101	-5573.38	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	3
Y4	5410101	-92.95	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	8
Y4	5410101	-2.34	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	11
Y4	5410101	-1.41	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	14
Y4	5410101	-1.24	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	17
Y4	5410101	-3.28	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	20
Y4	5410101	-0.04	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	23
Y4	5410101	-2.01	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	26
Y4	5410101	-2.4	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	29
Y4	5410101	-5.55	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	32
Y4	5410101	-655.34	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	35
Y4	5410101	-11.55	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	40
Y4	5410101	-4.92	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	43
Y4	5410101	-1.26	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	46
Y4	5410101	-25.5	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	49
Y4	5410101	-1.28	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	52
Y4	5410101	-22.15	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	55
Y4	5410101	-50.42	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	58
Y4	5410101	-0.1	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	61
Y4	5410101	-4.32	0457	07/2017	08/01/2017	GLOUTY420170801010202	0457/#	66
Y4	5410101	-2276.07	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	3
Y4	5410101	-1.35	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	6
Y4	5410101	-3.36	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	9
Y4	5410101	-0.16	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	12
Y4	5410101	-1.16	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	15
Y4	5410101	-0.03	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	18
Y4	5410101	-395.78	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	21
Y4	5410101	-0.02	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	26
Y4	5410101	-0.32	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	29
Y4	5410101	-0.15	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	32
Y4	5410101	-2.64	0463	07/2017	08/01/2017	GLOUTY420170801010202	0463/#	35
Y4	5410101	-21.46	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	3
Y4	5410101	-0.3	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	6
Y4	5410101	-3.96	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	9
Y4	5410101	-1.64	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	12
Y4	5410101	-1.29	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	15
Y4	5410101	-85	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	18
Y4	5410101	-0.56	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	23
Y4	5410101	-16.45	0466	07/2017	08/01/2017	GLOUTY420170801010202	0466/#	26
Y4	5410101	-20893.88	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	3
Y4	5410101	-0.44	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	6
Y4	5410101	-27.85	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	10
Y4	5410101	-35.47	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	15
Y4	5410101	-1.76	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	18
Y4	5410101	-80.88	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	21
Y4	5410101	-27.18	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	24
Y4	5410101	-0.05	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	27
Y4	5410101	-0.1	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	30
Y4	5410101	-0.2	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	33
Y4	5410101	-2946.91	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	36
Y4	5410101	-0.7	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	41
Y4	5410101	-0.06	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	44
Y4	5410101	-0.74	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	47
Y4	5410101	-76.18	0556	07/2017	08/01/2017	GLOUTY420170801010202	0556/#	52
Y4	5410101	-5128.95	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	3
Y4	5410101	-0.25	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	6
Y4	5410101	-2.43	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	9
Y4	5410101	-0.12	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	12
Y4	5410101	-0.76	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	15
Y4	5410101	-0.27	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	18
Y4	5410101	-268.09	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	21
Y4	5410101	-0.95	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	26
Y4	5410101	-0.02	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	29
Y4	5410101	-0.51	0561	07/2017	08/01/2017	GLOUTY420170801010202	0561/#	32
Y4	5410101	-7.28	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	3
Y4	5410101	-0.3	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	6
Y4	5410101	-4.77	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	9
Y4	5410101	-0.04	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	12
Y4	5410101	-7.72	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	15
Y4	5410101	-10.74	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	18
Y4	5410101	-0.05	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	21
Y4	5410101	-158.06	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	24
Y4	5410101	-0.6	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	29
Y4	5410101	-4.66	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	32
Y4	5410101	-0.16	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	35
Y4	5410101	-5.02	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	38
Y4	5410101	-0.1	0563	07/2017	08/01/2017	GLOUTY420170801010202	0563/#	41
Y4	5410101	-220.08	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	3
Y4	5410101	-41.8	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	6
Y4	5410101	-0.15	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	9
Y4	5410101	-37.89	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	12
Y4	5410101	-1.84	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	15
Y4	5410101	-2.25	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	18
Y4	5410101	-132.1	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	21
Y4	5410101	-17.53	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	26
Y4	5410101	-159.98	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	29
Y4	5410101	-12.9	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	32
Y4	5410101	-3.2	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	35
Y4	5410101	-1.28	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	38
Y4	5410101	-17.9	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	41
Y4	5410101	-2.32	0564	07/2017	08/01/2017	GLOUTY420170801010202	0564/#	46
Y4	5410101	-617.1	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	3
Y4	5410101	-0.2	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	6
Y4	5410101	-11.52	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	9
Y4	5410101	-1.24	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	12
Y4	5410101	-0.08	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	15
Y4	5410101	-0.12	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	18
Y4	5410101	-3.96	0566	07/2017	08/01/2017	GLOUTY420170801010202	0566/#	21
Y4	5410101	-23662.21	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	3
Y4	5410101	-18.5	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	6
Y4	5410101	-26.52	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	11
Y4	5410101	-1.92	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	14
Y4	5410101	-1.28	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	17
Y4	5410101	-0.76	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	20
Y4	5410101	-39.25	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	23
Y4	5410101	-3.6	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	26
Y4	5410101	-7492.71	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	29
Y4	5410101	-1.3	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	34
Y4	5410101	-0.51	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	37
Y4	5410101	-2.16	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	40
Y4	5410101	-4	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	43
Y4	5410101	-9.6	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	46
Y4	5410101	-198.51	0568	07/2017	08/01/2017	GLOUTY420170801010202	0568/#	49
Y4	5410101	-5303.27	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	3
Y4	5410101	-226.2	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	6
Y4	5410101	-95.09	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	9
Y4	5410101	-2.61	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	12
Y4	5410101	-6.32	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	15
Y4	5410101	-6.69	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	18
Y4	5410101	-0.15	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	21
Y4	5410101	-780.21	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	24
Y4	5410101	-0.5	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	29
Y4	5410101	-0.48	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	32
Y4	5410101	-1.26	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	35
Y4	5410101	-10.46	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	38
Y4	5410101	-4.72	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	41
Y4	5410101	-36.24	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	44
Y4	5410101	-4.08	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	47
Y4	5410101	-0.85	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	50
Y4	5410101	-524.04	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	53
Y4	5410101	-0.14	0571	07/2017	08/01/2017	GLOUTY420170801010202	0571/#	56
Y4	5410101	-5951.39	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	3
Y4	5410101	-1.45	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	8
Y4	5410101	-0.03	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	11
Y4	5410101	-4.83	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	14
Y4	5410101	-0.52	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	17
Y4	5410101	-0.2	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	20
Y4	5410101	-0.24	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	23
Y4	5410101	-1.5	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	26
Y4	5410101	-0.3	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	29
Y4	5410101	-1818.37	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	32
Y4	5410101	-0.86	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	39
Y4	5410101	-1.04	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	42
Y4	5410101	-0.15	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	45
Y4	5410101	-0.63	0573	07/2017	08/01/2017	GLOUTY420170801010202	0573/#	48
Y4	5410101	-41.11	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	3
Y4	5410101	-12.55	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	6
Y4	5410101	-64.17	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	9
Y4	5410101	-2.91	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	12
Y4	5410101	-0.12	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	15
Y4	5410101	-0.2	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	20
Y4	5410101	-27.88	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	23
Y4	5410101	-2.7	0589	07/2017	08/01/2017	GLOUTY420170801010202	0589/#	28
